asin,reviewerID,overall
0671023195,A1IOR3OTTUK3O5,4.0
0671023195,A680RUE1FDO8B,5.0
0671023195,A9LAPV8XNKZVZ,4.0
0671023195,A1CB9F7TVZ7IRT,5.0
0671023195,A25E44CFFC4B7T,5.0
0671023195,A2X7F0D66LK2WN,2.0
0671023195,AUGABW5AS2OXM,4.0
0671023195,A2Q6QHKMLSEIOV,4.0
0671023195,AW1D6P2T7TF4,2.0
0671023195,A2CWQW5MCYL10J,4.0
0671023195,AJMU8VVFKMZI4,4.0
0671023195,AVTOKS08HOEXG,5.0
0671023195,A16T8P0XZ5RH4Y,5.0
0671023195,A32CJY2JXGZJIL,5.0
0671023195,A1F3DFRPGVEUI8,4.0
0671023195,A2EYCL2ZT0PSTX,5.0
0671023195,A2MCFHZ4HVHFGF,4.0
0671023373,A3E02KBFI21TY0,5.0
0671023373,A3OEECMCM2T4KQ,5.0
0671023373,A1G0DH7UQ4ILS6,5.0
0671023373,A2W26AAU92CN70,5.0
0671023373,A1G9FX1KV45N41,5.0
0671023373,A3RFXU3P0XKKF4,5.0
0671023373,A1ZDWD35AZL3S,4.0
0671023373,A2MGUNKW1ANLT5,5.0
0671023373,A2KWQ64TRHB3YH,5.0
0671023373,AMVC9WTXYKNJ1,4.0
0671023373,A2QO08DN1DTEWD,5.0
0671023373,A1FQPOYRBTTK1,5.0
0671023373,AZ85B5Q1UEH5U,5.0
0671023373,AY46DEOJJYFTW,5.0
0671023373,A2H6Q6AK8S90F3,4.0
0671023373,A1AZTVCAQMNXXF,5.0
0671023373,A22RY8N8CNDF3A,5.0
0671023373,A2X4AEWNWCA1NX,4.0
0671023373,AK0K3UWJHGRVO,5.0
0671023373,A2BS90J8VELL7D,5.0
0671023373,A1E2EI93MJW6QK,4.0
0671023373,A3SN9EF7GTNEU2,5.0
0671023373,AHD101501WCN1,5.0
0671023373,A303U1MOXG5R1F,5.0
0671023373,A27VAPW9LSI9RS,5.0
0671023373,A23ZCJ9U3ZN0FK,4.0
0671023373,A1C74SFQ5UMHLS,5.0
0671024248,A1AXHNRDJEQ0B,3.0
0671024248,A3NBL1TI2M3CW1,3.0
0671024248,AIQEHMC9TKGK5,5.0
0671024248,A3N6JG64P2G9EV,3.0
0671024248,A20EEWWSFMZ1PN,5.0
0671024248,A359U0JFFZ0Q04,3.0
0671024248,A3P3UOHYBFRGJN,5.0
0671024248,A18IZDWUIHLUC9,4.0
0671024248,A741547755BZ2,4.0
0671024248,A1ESZNL5LPAJMG,5.0
0671024248,A14W184T0AI07P,5.0
0671024248,A2DSXA1E02C86D,3.0
0671024248,A2NBOL825B93OM,5.0
0671024248,A3QYW1CL3A9L5P,5.0
0671024248,A16LP6AB6C5LMZ,5.0
0671024248,A395QKQZ15GP4F,5.0
0671024248,A3LZGLA88K0LA0,3.0
0671024248,AMJF13FXWROLH,4.0
0671024248,A341BG8RMH8QW,4.0
0671024248,A3AZ4O4I9S4668,5.0
0671024248,AA30KAI4RI6AT,3.0
0671024248,A1RMHZSWZ7ZEQO,3.0
0671024248,A2EDZH51XHFA9B,3.0
0671024248,A126KX6FVI4T66,3.0
0671024248,A3IYTNZTDHZW0Y,5.0
0671024248,A1DQZBHEU98PBT,4.0
0671024248,A331KWP04XXXIQ,5.0
0671024248,A23E9QQHJLNGUI,3.0
0671024256,A2VZ11U5DXM8J5,5.0
0671024256,AIQEHMC9TKGK5,4.0
0671024256,A1RKD1I8MW1LG6,5.0
0671024256,A1F38YS15PWMRQ,5.0
0671024256,A1796BFN7L774T,4.0
0671024256,A2S166WSCFIFP5,5.0
0671024256,A2C27IQUH9N1Z,5.0
0671024256,A1NOBRCN20NGD5,5.0
0671024256,A3ILPPZ9RBE1U3,5.0
0671024256,A1S3C5OFU508P3,5.0
0671024256,A40QZCBHXTGCG,5.0
0671024256,A26BWRBPP4V2WF,4.0
0671024256,AL9HZLZT4X1KL,5.0
0671024256,A1K1JW1C5CUSUZ,5.0
0671024256,A3S1YIQQW7AZO,5.0
0671024256,A1U6XPYATU9OPG,5.0
0671024256,A1V8NBMG0PDVK1,5.0
0671024256,A328S9RN3U5M68,5.0
0671024256,A2MGUNKW1ANLT5,5.0
0671024256,A1SMUB9ASL5L9Y,4.0
0671024256,A1CNQTCRQ35IMM,5.0
0671024256,A1EEW7AS30AK5Q,5.0
0671024256,A2BCIAH2TIYVQ9,4.0
0671024256,A5DQ1MP5DL7DY,5.0
0671024256,A2FEGRJQNU51P9,5.0
0671024256,ACT2AA008KB31,5.0
0671024256,A2YXRT2XIJIO57,5.0
0671024256,A2DSXA1E02C86D,5.0
0671024256,A2NBOL825B93OM,4.0
0671024256,AIIR8E34EDKCQ,5.0
0671024256,A2NJO6YE954DBH,5.0
0671024256,A3RRMIRE59DFXO,5.0
0671024256,AOV9AIX4UE5BB,5.0
0671024256,A2GBJQ9THOYDAJ,5.0
0671024256,A1WUPRPQBV4FB8,5.0
0671024256,A192Z1UVDNK88E,5.0
0671024256,A2ODBHT4URXVXQ,5.0
0671024256,A16QODENBJVUI1,5.0
0671024256,A2PN7Z2VTHICL8,5.0
0671024256,A2UPQPNCKR2XO4,5.0
0671024256,A3JCWGHCVC2ZNF,4.0
0671024256,A1LMBM1N4EXS5W,4.0
0671024256,A1GZKHEQWTS4Z5,5.0
0671024256,A8DJ9EU2QP2JM,5.0
0671025368,AW3VZ5O895LRK,5.0
0671025368,A36AIK1DQPSRNT,5.0
0671025368,A2HR0DJG4WMR8R,5.0
0671025368,A370Z6I5GBWU44,5.0
0671025368,AJMU8VVFKMZI4,5.0
0671026011,A25HYPL2XKQPZB,2.0
0671026011,A2CVXUY1EYQGGA,4.0
0671026011,A7SSCDSCM4PXF,4.0
0671026011,A2JNW9NNS7KKVS,5.0
0671026011,A359U0JFFZ0Q04,3.0
0671026011,A3R9X003XW0LNR,5.0
0671026011,A2W26AAU92CN70,4.0
0671026011,A1E8CYZ5HN0IFC,2.0
0671026011,AFVQZQ8PW0L,5.0
0671026011,A1GPGBHBI6T2HJ,5.0
0671026011,A1IIX764GG3WNZ,5.0
0671026011,A25E44CFFC4B7T,5.0
0671026011,A2NBOL825B93OM,3.0
0671026011,A3QYW1CL3A9L5P,5.0
0671026011,A23OLHL5RPQKLP,5.0
0671026011,A3VMCKYN22X0CO,4.0
0671026011,A2SI6BNK5SWSMD,1.0
0671026011,A2E9Q3T876TQ6C,4.0
0671026011,A1TWTULVD6F22O,4.0
0671026011,A2SVFY9L2IDLGL,5.0
0671026011,A2VG0RY3EUWZKB,5.0
0671026011,A16W9E27VW9IND,5.0
0671026011,A3LZGLA88K0LA0,5.0
0671026011,A8WX6M9VK4EXR,4.0
0671026011,AW1D6P2T7TF4,5.0
0671026011,A1F38YS15PWMRQ,5.0
0671026011,A3SN9EF7GTNEU2,5.0
0671026011,A2PN7Z2VTHICL8,5.0
0671026011,A1N1YEMTI9DJ86,5.0
0671026011,A18M68DE1Y6W51,4.0
0671026011,A1FT7QFKNHL9DT,5.0
0671027034,A2HM0BZWQRV1EF,5.0
0671027034,A2FTHCGH06O4Y5,5.0
0671027034,A40QZCBHXTGCG,5.0
0671027034,A1K1JW1C5CUSUZ,5.0
0671027034,A36WD8GXQ5QCJ7,5.0
0671027034,A22DUZU3XVA8HA,2.0
0671027034,A3SWGY9V1CM1YH,5.0
0671027034,A2MGUNKW1ANLT5,5.0
0671027034,A10LWBOIZCF2QT,5.0
0671027034,A1IU7S4HCK1XK0,5.0
0671027034,A3DKP8M0GSP8UK,3.0
0671027034,A3OJFPKMCXKOM0,5.0
0671027034,AKR6UK8O6DM6X,4.0
0671027034,A16W9E27VW9IND,5.0
0671027034,A1B05INWIDZ74O,5.0
0671027034,A1CDNTB7377YH2,5.0
0671027034,A281NPSIMI1C2R,3.0
0671027034,A3SN9EF7GTNEU2,5.0
0671027034,AHD101501WCN1,5.0
0671027034,A3V1EPSE6XDC0C,5.0
0671027344,AU6DIIDZK2OQM,2.0
0671027344,A26UNIPEVYE9DE,5.0
0671027344,A289RR8M1Y1ON1,5.0
0671027344,A1RAUVCWYHTQI4,3.0
0671027344,A3N6JG64P2G9EV,4.0
0671027344,A1RKD1I8MW1LG6,5.0
0671027344,A2VUNCELWAV29X,2.0
0671027344,A1A8QJ282YIUQ0,4.0
0671027344,AYT4FJYVCHYLE,5.0
0671027344,A2FTHCGH06O4Y5,2.0
0671027344,AIMT3E7BNFZNX,4.0
0671027344,A18E0V2F73X593,4.0
0671027344,A2K4WOSH37GSW6,5.0
0671027344,A184DYJSMSSR1V,1.0
0671027344,A1V09ASZ9HWQAE,4.0
0671027344,AIWDJ3S85O10Q,4.0
0671027344,A37WSPUFPY8LL9,5.0
0671027344,A3H82LUT1EC655,4.0
0671027344,AAIL33CYCT47J,5.0
0671027344,A3NJJZ5NB9LMR3,5.0
0671027344,AZ8N5BS6476S8,4.0
0671027344,A1WPQGUYP0XI99,5.0
0671027344,A2BCIAH2TIYVQ9,4.0
0671027344,A3A6GXILVT9JNW,5.0
0671027344,A36PYL1X0N2HBX,3.0
0671027344,A2C2R0PRKU2U6J,4.0
0671027344,A2E3GFHUDNPYDH,3.0
0671027344,A33EVEMS61JYRQ,5.0
0671027344,A11ON2OFCF6RTV,4.0
0671027344,A23XK92HRNHYKJ,4.0
0671027344,A2EHSB26B1U4X2,5.0
0671027344,A22TZUXUKA11SQ,5.0
0671027344,A3OL1AX1IODBYL,5.0
0671027344,A29NUB3P6YIWZG,3.0
0671027344,A1N46G8TKM3ZQB,4.0
0671027344,A1H4OOUVRTZYNS,4.0
0671027344,AH7CBIWDTHXWA,5.0
0671027344,AC6FEW34E5EQ9,5.0
0671027344,A30H3ZF5JQKMGR,5.0
0671027344,A15XY6GGKD3B6D,4.0
0671027344,A3T0OTH5072YRE,2.0
0671027344,A3IMPQBNQ0UFAY,3.0
0671027344,A1LYFI8TUCB1QX,5.0
0671027344,A37LNXZ3U8Z0PW,3.0
0671027344,A32PC5F6QT0SC9,5.0
0671027344,A24EON2HWZJVN8,5.0
0671027344,A2L29MWPWG6LG4,4.0
0671027344,A1R5OE12V2L4XD,5.0
0671027344,A14QJKY3DA19AP,5.0
0671027344,A2SS100TPM3060,5.0
0671027344,A2TX179XAT5GRP,5.0
0671027344,A44OY8EFDM4IP,4.0
0671027344,AS133VOY96W32,4.0
0671027344,A2UMAQ532HI9S,3.0
0671027344,AVC8ZAFPYOHZL,4.0
0671027379,A1VHK9A4VLJTHC,4.0
0671027379,A3C0380R9NMLHD,4.0
0671027379,ARYY84WIKKLXD,5.0
0671027379,A55MRYPUAX4QU,3.0
0671027379,AK536TCZST9B,3.0
0671027379,A25HYPL2XKQPZB,4.0
0671027379,AXSG2N1IJFJDE,4.0
0671027379,AKH906R0Z1PPS,5.0
0671027379,A1BI8PUEHA5CHW,4.0
0671027379,A2UYWE97KME0M,5.0
0671027379,A1S3C5OFU508P3,2.0
0671027379,A1W2JCN01CTT1V,4.0
0671027379,AI37YX1U4KB1L,4.0
0671027379,A3TPE71VZJ7TX0,3.0
0671027379,A39AWL2FKWDFK6,4.0
0671027379,A39ABKRS1MKFTW,3.0
0671027379,A1RFQVHBKVN4TA,5.0
0671027379,A1JV4QKTEB7QBL,3.0
0671027379,AIK0G28AWIL17,3.0
0671027379,A3ORWAR4CAOPAC,5.0
0671027379,A1XY3SJZLJIXSI,5.0
0671027379,A3M6PVBDT2ED45,5.0
0671027379,A26SV90ILK5BNO,3.0
0671027379,A3M174IC0VXOS2,5.0
0671027379,A3L9QN0YNV3PUG,5.0
0671027379,A16A3MYURJDYS7,4.0
0671027379,AFVQZQ8PW0L,5.0
0671027379,A3UDYY6L2NH3JS,5.0
0671027379,A1RECBDKHVOJMW,5.0
0671027379,A57H497OM1IJN,4.0
0671027379,A1SWFOD82SBQZ6,4.0
0671027379,A3A6GXILVT9JNW,4.0
0671027379,A1GPGBHBI6T2HJ,5.0
0671027379,A1IOR3OTTUK3O5,3.0
0671027379,A3VO648HFK2LZD,3.0
0671027379,A10LWBOIZCF2QT,5.0
0671027379,A680RUE1FDO8B,5.0
0671027379,A1EJPF2NSCMCAY,2.0
0671027379,A1J0YNR1SSFCVS,5.0
0671027379,A25E44CFFC4B7T,4.0
0671027379,A2RPIGO3G4M6GN,5.0
0671027379,A3QYW1CL3A9L5P,5.0
0671027379,A23OLHL5RPQKLP,4.0
0671027379,A3VMCKYN22X0CO,4.0
0671027379,A2NJO6YE954DBH,4.0
0671027379,AELSTEJJO90M7,4.0
0671027379,A1B05INWIDZ74O,4.0
0671027379,A3VBVDOMJT49GH,5.0
0671027379,AUGABW5AS2OXM,5.0
0671027379,A1CDNTB7377YH2,4.0
0671027379,A3LZGLA88K0LA0,5.0
0671027379,A1D6PWUMDY9F7V,4.0
0671027379,A2Q6QHKMLSEIOV,3.0
0671027379,A2O5RT4RCC4NU2,4.0
0671027379,A2CWQW5MCYL10J,5.0
0671027379,A1XHK8COWBZ34F,5.0
0671027379,A9JAYHZOARJX8,4.0
0671027379,A11M98R135HMSY,4.0
0671027379,A3E8QNDC7CV44,5.0
0671027379,A10WE4JQOHF6H2,5.0
0671027379,AZ216MK9KO1S0,5.0
0671027379,A126KX6FVI4T66,4.0
0671027379,A8QNRCZFSSY9C,4.0
0671027379,AIBRTGBN07D6A,4.0
0671027379,A2PNTEDGMOLMOY,3.0
0671027379,A1L8HRCM60W0W7,5.0
0671027379,A1A7U9G3728LOU,4.0
0671027379,A3QW09WANRS6BZ,4.0
0671027379,A3R19YKNL641X3,5.0
0671027379,A2LJNVTOQTKEP0,3.0
0671027379,A1DYXCF4148PJT,5.0
0671027379,A3U437ALQKGREY,5.0
0671027573,AW3VZ5O895LRK,2.0
0671027573,AFVQZQ8PW0L,5.0
0671027573,A3FJOQ23K5PQB8,3.0
0671027573,AIO247KHD2O40,4.0
0671027573,A1CNQTCRQ35IMM,5.0
0671027573,A1BN1TXNHF6RXX,5.0
0671027573,A2RPIGO3G4M6GN,5.0
0671027573,A22TZUXUKA11SQ,4.0
0671027573,AOCADWNP0OCKD,4.0
0671027573,A2E9Q3T876TQ6C,5.0
0671027573,A3APPKALUGB2GT,4.0
0671027573,A320TMDV6KCFU,5.0
0671027573,AGB7UQZMVHNUJ,5.0
0671032976,A1T17LMQABMBN5,4.0
0671032976,A1CNQTCRQ35IMM,5.0
0671032976,A1NQK5MH9GTJ6S,3.0
0671032976,A3E82E1V5SU6AP,4.0
0671032976,A1OP4JV3DLZRBZ,2.0
0671032976,AN0XWUHSHRUG6,5.0
0671032976,A3APPKALUGB2GT,5.0
0671032976,AJMU8VVFKMZI4,4.0
0671032976,A3NCV7XVGNHRT6,4.0
0671035770,A2IKY4WH4E11AI,4.0
0671035770,A2ATWKOFJXRRR1,5.0
0671035770,A1LKHK7CTD9LA1,5.0
0671035770,AVJDSIQPP87B9,5.0
0671035770,A1BGE3EXIJ42XA,4.0
0671035770,A633NIAR4JJAR,5.0
0671035770,A13E0ARAXI6KJW,5.0
0671035770,A1CHM200OEN65X,5.0
0671035770,A3HZKNZY9KKQZA,5.0
0671035770,A1RECBDKHVOJMW,5.0
0671035770,A3CWEK9HY2VPDL,5.0
0671035770,A2QO08DN1DTEWD,5.0
0671035770,A8F2AZWB20X1H,5.0
0671035770,A2O9HU1K7TCF7B,5.0
0671035770,A146H6A41B26QT,4.0
0671035770,A19XE6G6NDZFPS,4.0
0671035770,A1L43KWWR05PCS,5.0
0671035770,A25ACLV5KPB4W,3.0
0671035770,A370Z6I5GBWU44,5.0
0671035770,A15XY6GGKD3B6D,5.0
0671035770,A38Z8ZXX1BPFRL,5.0
0671035770,A34BWLZ9HERHGM,5.0
0671035770,A10Y3OZWENAQ6W,5.0
0671035770,A2DG1H013DN01P,4.0
0671035770,A1NC9AGZOBI0M1,5.0
0671035770,AA30KAI4RI6AT,5.0
0671035770,AUX9KZUUB3YCE,5.0
0671035770,AE31M52VLKOG6,5.0
0671035770,A10BZSGALQPS0V,5.0
0671035770,A1N1YEMTI9DJ86,5.0
0671035770,A3IYTNZTDHZW0Y,4.0
0671035770,A2ZHH7AK83JB5G,5.0
0671035770,A1DQZBHEU98PBT,5.0
0671035770,A18M68DE1Y6W51,5.0
0671042858,A2S166WSCFIFP5,4.0
0671042858,AIQEHMC9TKGK5,3.0
0671042858,A1RKD1I8MW1LG6,5.0
0671042858,A3LNZKV31R04C4,5.0
0671042858,A25HYPL2XKQPZB,2.0
0671042858,A1NT7ED5TATUAM,2.0
0671042858,A18E0V2F73X593,4.0
0671042858,A3VLAHQIRK8PA7,3.0
0671042858,A3HTKV1AW14EDB,3.0
0671042858,A3BFDEBT5IV4UN,5.0
0671042858,A37WSPUFPY8LL9,4.0
0671042858,A1CHM200OEN65X,4.0
0671042858,A1V8NBMG0PDVK1,5.0
0671042858,A3UDYY6L2NH3JS,5.0
0671042858,A1ESZNL5LPAJMG,4.0
0671042858,AIO247KHD2O40,5.0
0671042858,A1CNQTCRQ35IMM,4.0
0671042858,A3ATAPFSNLF3EY,3.0
0671042858,A3RTNA9THAU2OP,3.0
0671042858,A3DXVYD2TQHWGD,4.0
0671042858,A1X1CEGHTHMBL1,5.0
0671042858,A2DSXA1E02C86D,4.0
0671042858,A2T4FQM00GJ41N,1.0
0671042858,A21A2JGWH92TXZ,5.0
0671042858,AU5HUS2XJBDZZ,3.0
0671042858,A25ACLV5KPB4W,5.0
0671042858,A1CDNTB7377YH2,3.0
0671042858,A3I4GZJZO155GG,4.0
0671042858,A341BG8RMH8QW,3.0
0671042858,A3AZ4O4I9S4668,4.0
0671042858,A3QVAKVRAH657N,4.0
0671042858,A1YWUHRJDMATPI,4.0
0671042858,ASK5NF6RO8W19,5.0
0671042858,A3IFLXWDDYA8MF,5.0
0671042858,A3K1RVYM3JQZZS,3.0
0671042858,A3CS4U2S7C6XW6,4.0
0671042858,A1A7U9G3728LOU,4.0
0671042858,A3IYTNZTDHZW0Y,5.0
0671042858,A1DQZBHEU98PBT,5.0
0671042858,A8DJ9EU2QP2JM,4.0
0671045547,A1A2YTFX2XC4O2,4.0
0671045547,A1R602SXNGOMJ4,5.0
0671045547,A2PWUIQG57O1AZ,2.0
0671045547,A1LKHK7CTD9LA1,5.0
0671045547,AGFNLMUZ09UF1,2.0
0671045547,A1T17LMQABMBN5,5.0
0671045547,A1MC6BFHWY6WC3,5.0
0671045547,A3HTKV1AW14EDB,4.0
0671045547,A2CDA00O4MB1CK,3.0
0671045547,A3HLJQCY6GKRVK,3.0
0671045547,A328S9RN3U5M68,4.0
0671045547,A3DXVYD2TQHWGD,4.0
0671045547,A3RP1I0SL7091Q,4.0
0671045547,AKT8TGIT6VVZ5,5.0
0671045547,A23XK92HRNHYKJ,4.0
0671045547,A22RY8N8CNDF3A,4.0
0671045547,A58MNHHKWNBN4,3.0
0671045547,A8WX6M9VK4EXR,5.0
0671045547,A2ODBHT4URXVXQ,4.0
0671045547,A3SN9EF7GTNEU2,4.0
0671045547,A96K1ZGW56S2I,5.0
0671045547,A1A58DW45TQZMX,5.0
0671047310,A30H2335OM7RD6,4.0
0671047310,A26BVUB2YJMGB7,4.0
0671047310,A25HYPL2XKQPZB,4.0
0671047310,A2CVXUY1EYQGGA,2.0
0671047310,A3P3UOHYBFRGJN,3.0
0671047310,A1XY3SJZLJIXSI,5.0
0671047310,A1GARI2JT6EAWA,4.0
0671047310,A1FMJJKSVQDDQ,5.0
0671047310,A2F1P10GGZ7K2T,5.0
0671047310,A1ARDD3MSOJSQH,4.0
0671047310,A3P9D22KDEXVMN,5.0
0671047310,AFVQZQ8PW0L,5.0
0671047310,A1IOR3OTTUK3O5,3.0
0671047310,A680RUE1FDO8B,5.0
0671047310,A9LAPV8XNKZVZ,2.0
0671047310,A25E44CFFC4B7T,5.0
0671047310,A2RPIGO3G4M6GN,4.0
0671047310,AUGABW5AS2OXM,5.0
0671047310,A2F3M93RRLFQNJ,3.0
0671047310,AVTOKS08HOEXG,5.0
0671047310,A16T8P0XZ5RH4Y,5.0
0671047310,A1F3DFRPGVEUI8,4.0
0671047310,A3NEAETOSXDBOM,5.0
0671047310,A2EYCL2ZT0PSTX,4.0
0671047310,A2MCFHZ4HVHFGF,4.0
0671047337,A30H2335OM7RD6,5.0
0671047337,A3P3UOHYBFRGJN,5.0
0671047337,A2B1GZIRD6W646,4.0
0671047337,A1XY3SJZLJIXSI,5.0
0671047337,A1FMJJKSVQDDQ,4.0
0671047337,A2F1P10GGZ7K2T,5.0
0671047337,A1ARDD3MSOJSQH,5.0
0671047337,A1TSQLS5M7LNG1,5.0
0671047337,A57H497OM1IJN,5.0
0671047337,A680RUE1FDO8B,5.0
0671047337,A1J482FVR1LR6P,2.0
0671047337,A9LAPV8XNKZVZ,4.0
0671047337,A25E44CFFC4B7T,5.0
0671047337,A3VMCKYN22X0CO,5.0
0671047337,A3KNJ386MRBPZC,4.0
0671047337,AUGABW5AS2OXM,5.0
0671047337,A2F3M93RRLFQNJ,4.0
0671047337,AVTOKS08HOEXG,5.0
0671047337,A16T8P0XZ5RH4Y,4.0
0671244094,A55MRYPUAX4QU,5.0
0671244094,A2HM0BZWQRV1EF,5.0
0671244094,A2MGUNKW1ANLT5,5.0
0671244094,A1DYMH30TSRONY,5.0
0671244094,A1LKSZ9CYJ6829,4.0
0671244094,A3CWEK9HY2VPDL,5.0
0671244094,AKT8TGIT6VVZ5,5.0
0671244094,AHQYCRL2FMG3D,5.0
0671244094,AY46DEOJJYFTW,5.0
0671244094,AS6EPVW1IRRP5,5.0
0671244094,A30R23VXTBBTLN,4.0
0671244094,ATN1SSKTJD8Z8,5.0
0671244094,A3QW09WANRS6BZ,5.0
0671244094,A8DJ9EU2QP2JM,5.0
0671315285,A2F3SXHT6RBV81,3.0
0671315285,ACABSLRSDYYE5,5.0
0671315285,A1K1JW1C5CUSUZ,5.0
0671315285,A30KEXFT9SILL6,5.0
0671315285,A2MGUNKW1ANLT5,5.0
0671315285,A1EEW7AS30AK5Q,5.0
0671315285,A1FQPOYRBTTK1,5.0
0671315285,ACT2AA008KB31,4.0
0671315285,A1GQAKL9CGQLP1,5.0
0671315285,A341BG8RMH8QW,4.0
0671315285,A3SN9EF7GTNEU2,4.0
0671315285,AHD101501WCN1,4.0
0671315285,A1L8HRCM60W0W7,3.0
0671315285,A3V1EPSE6XDC0C,4.0
0671315285,A3NCV7XVGNHRT6,5.0
0671315285,A1DYXCF4148PJT,4.0
0671319728,A1RAUVCWYHTQI4,3.0
0671319728,A2CR57GAJKNWVV,5.0
0671319728,A2HRPFBYBZ4RJ5,1.0
0671319728,ADY0QI5IENSLY,5.0
0671319728,A3ORWAR4CAOPAC,4.0
0671319728,A1XY3SJZLJIXSI,5.0
0671319728,AK7D1BHZOSOL1,4.0
0671319728,AFVQZQ8PW0L,5.0
0671319728,A3A6GXILVT9JNW,5.0
0671319728,A2DSXA1E02C86D,2.0
0671319728,A14OJS0VWMOSWO,5.0
0671319728,A3U29LBT749HJ0,5.0
0671319728,A1XHK8COWBZ34F,3.0
0671319728,A2UIXU97JYCPZG,2.0
0671319728,A126KX6FVI4T66,3.0
0671449028,AA2R1HZQKBNAN,5.0
0671449028,AOTMP0OKJOUWI,4.0
0671449028,AEV9CT81N33CR,4.0
0671449028,A2EDZH51XHFA9B,4.0
0671456547,ARYY84WIKKLXD,4.0
0671456547,A1NT7ED5TATUAM,5.0
0671456547,A3ILPPZ9RBE1U3,5.0
0671456547,A26KHZE0HTS057,5.0
0671456547,A2ZATPER188K3J,5.0
0671456547,AVJDSIQPP87B9,5.0
0671456547,A20BN9PWUU7ITV,5.0
0671456547,AL9HZLZT4X1KL,5.0
0671456547,A1MC6BFHWY6WC3,5.0
0671456547,A3HTKV1AW14EDB,4.0
0671456547,A1GARI2JT6EAWA,5.0
0671456547,A1KGWUYXUBEMB2,5.0
0671456547,A1IOR3OTTUK3O5,5.0
0671456547,A10LWBOIZCF2QT,5.0
0671456547,A2O9HU1K7TCF7B,5.0
0671456547,AHQYCRL2FMG3D,5.0
0671456547,A2AYSFGUP5VTY3,5.0
0671456547,A3OJFPKMCXKOM0,5.0
0671456547,A23OLHL5RPQKLP,5.0
0671456547,A15Q7ABIU9O9YZ,5.0
0671456547,A22RY8N8CNDF3A,5.0
0671456547,A3NL83J9TWP6OM,5.0
0671456547,ATN1SSKTJD8Z8,5.0
0671456547,AUM3YMZ0YRJE0,3.0
0671456547,A39837HXPWMKSU,5.0
0671456547,A2XRMQA6PJ5ZJ8,5.0
0671456547,A2UPQPNCKR2XO4,4.0
0671456547,AQQLWCMRNDFGI,5.0
0671456547,A1GZKHEQWTS4Z5,5.0
0671456547,A8DJ9EU2QP2JM,5.0
0671456547,A2J9UIAZ8IIUSO,5.0
0671510053,A1U5GEQ05KW67W,2.0
0671510053,A3CU3GER3D7K7A,2.0
0671510053,AJQ1S39GZBKUG,5.0
0671510053,AK7CAW3N1XZV6,4.0
0671510053,A39650P2CZUUC9,5.0
0671510053,A1O3SZ5I2F42A,5.0
0671510053,A3MUDAYXE0ANVM,2.0
0671510053,A1T17LMQABMBN5,5.0
0671510053,A2BT578J4IZOK6,4.0
0671510053,A359U0JFFZ0Q04,4.0
0671510053,AYFNOHE3IQQ4G,2.0
0671510053,AIWDJ3S85O10Q,5.0
0671510053,A328S9RN3U5M68,5.0
0671510053,A1EEW7AS30AK5Q,3.0
0671510053,A3DXVYD2TQHWGD,4.0
0671510053,A1SWFOD82SBQZ6,4.0
0671510053,A1EJPF2NSCMCAY,2.0
0671510053,A2YXRT2XIJIO57,3.0
0671510053,A1ER5AYS3FQ9O3,3.0
0671510053,A29NUB3P6YIWZG,3.0
0671510053,A319KYEIAZ3SON,4.0
0671510053,A1XTWXIMUCDGQE,4.0
0671510053,A2ODBHT4URXVXQ,5.0
0671510053,AX54G5AL870Q8,4.0
0671510053,A1NC9AGZOBI0M1,5.0
0671510053,AA30KAI4RI6AT,5.0
0671510053,A126KX6FVI4T66,5.0
0671510053,A8IPQ1Q1O7YX5,5.0
0671510053,A3SN9EF7GTNEU2,3.0
0671510053,A1GSTCPM8NRZRV,4.0
0671510053,A2UPQPNCKR2XO4,5.0
0671510053,A2IYCVYH319OEN,3.0
0671510053,A1N1YEMTI9DJ86,5.0
0671510053,A2M1MNG7G40V85,1.0
0671510053,A303U1MOXG5R1F,2.0
0671510053,AOGE8PM6KED3O,4.0
0671534513,A1NT7ED5TATUAM,3.0
0671534513,A12MZKD80BQI2K,5.0
0671534513,A26KHZE0HTS057,4.0
0671534513,A2MQQI4UYT9C11,5.0
0671534513,A3OJFPKMCXKOM0,5.0
0671534513,A23OLHL5RPQKLP,5.0
0671534513,AP8AUHUUYL34A,5.0
0671534513,ATN1SSKTJD8Z8,5.0
0671534513,A3QVAKVRAH657N,3.0
0671534513,AO5AWOANL2MBH,5.0
0671534513,A16QODENBJVUI1,5.0
0671534513,A1TXBAGAR2DHHA,5.0
0671534513,A8DJ9EU2QP2JM,5.0
0671534513,A23ZCJ9U3ZN0FK,4.0
0671534513,A3OVBI2RNSUIJQ,3.0
0671534513,A3QS5UYAGHF4IU,5.0
0671577727,A1I2O9Y3X3HXLS,5.0
0671577727,A1X8VZWTOG8IS6,4.0
0671577727,A3H2CKTFZ3B3GD,4.0
0671577727,A2B1GZIRD6W646,5.0
0671577727,AK7D1BHZOSOL1,5.0
0671577727,AKT8TGIT6VVZ5,5.0
0671577727,A1VDI1GQKNVA7U,3.0
0671577727,A4SD8F79JBYG2,3.0
0671577727,A6XR7Y415RPD0,5.0
0671577727,A1U360OMVQRPUB,4.0
0671577727,A14OJS0VWMOSWO,5.0
0671577727,AS8X46XLHIB8F,2.0
0671577727,A36TDC5SGAN0EP,4.0
0671577727,A23E9QQHJLNGUI,5.0
